,username,tweet_content,datetime,hashtag,source,user_verified,url,sentence_length,hour,date,month,year
489,RamKuma21335233,Ram Kumar Sharma Uttarakhandi m SPs assembly candidate Nasim Solanki worshiped ShivlingThe priests performed worship with mantrasA fatwa was issued against Solanki that after Toba read Kalma again It is a Hindu religion that a Muslim can worship without changing religion but no Hindu can offer Namaz by staying,2024-11-02 07:53:10,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@RamKuma21335233/status/None,311,7.0,2024-11-02,11,2024
490,GoodNewsToday,GNTTV h Nem Solanki reached Banhandeshwar Temple CM Yogi listened to the problems of the people commercial gas cylinders become expensive See     ,2024-11-01 18:37:58,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@GoodNewsToday/status/None,146,9.0,2024-11-01,11,2024
491,_AmleshSingh,Maulana Mufti Shahabuddin Rajvi,2024-11-02 08:32:01,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@_AmleshSingh/status/None,31,2.0,2024-11-02,11,2024
492,AkashShankdhar,Nasim Solanki,2024-11-01 04:29:50,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@AkashShankdhar/status/None,13,6.0,2024-11-01,11,2024
493,AshtBhujaji,Ashtabhuja Shukla m Replying to A fatwa has been issued on SP candidate Nasim SolankiThe wife of former MLA Irfan Solanki performed Jalabhishek on a Shivling in a temple in Kanpur on the night of DiwaliIn the temple Nasim lit a lamp and worshiped with full legal legislationAfter this video surfaced the case caught such a hurry that political Show more,2024-11-02 07:56:14,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@AshtBhujaji/status/None,353,6.0,2024-11-02,11,2024
494,HasanRoomiSP,Mohd Hassan Roomi MLA Oct On on on on  Summer Smt   Dimple Yadav and minutes,2024-10-30 13:27:20,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@HasanRoomiSP/status/None,76,7.0,2024-10-30,10,2024
495,AliA84844911,Shaqib Ali SIA Oct Read once Soni used to be very happy with Salim Salims blood baby was in Sonis stomach for months Soni also gave blood in the disease of Salims Ammi Soni also sold her ring to take off the debt of Salim but Soni was killed by Salim in return because for SalimSoni was Kafir,2024-10-26 13:28:56,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@AliA84844911/status/None,292,7.0,2024-10-26,10,2024
496,NewsroomPostCom,Newsroompost h Row on Naseem Solanki SP candidate Nasim Solanki from Sisamau assembly seat of UP raised water on Shivling BJP also targeted Row on Naseem Solanki SP candidate Nasim Solanki from Sisamau assembly seat in UP From hindinewsroompostcom,2024-11-02 03:29:54,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@NewsroomPostCom/status/None,247,18.0,2024-11-02,11,2024
497,AnandMi38424236,Anand mishra Jul  SP MLA   license suspended  wife  reached Jajmau police station to deposit the rifle Advocate Shivakant Dixit was together   ,2023-07-17 10:38:02,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@AnandMi38424236/status/None,143,8.0,2023-07-17,7,2023
498,Shavezalam1313,Shavez Alam Oct   वधन सभ  म सप परतयश   क पकष म ह रह बठक म सप नगर  फजल महमद व  महममद  रम क बच हई तख नकझक कस जतग चनव जब  म ह ,2024-10-18 16:31:14,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@Shavezalam1313/status/None,123,4.0,2024-10-18,10,2024
499,pratapsomvanshi,Pratap SomvanshiPratap Somvanshiپرتاپ سوموموانشی Mar Yeh Saloni So it is amazingWhat to say if Nazma is in the role of Aapi and Kangana RanautSaloni Gaur of Bulandshahr is a BA student at Delhi UniversityWhat are you telling you what you are telling youI want to see the single show of the family SaloniTell me when Saloni is there Quote Saloni gaur Mar Nazma aapi on Corona Virus    K,2020-03-14 15:41:54,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@pratapsomvanshi/status/None,385,7.0,2020-03-14,3,2020
500,Hindurastra23,Saffron krt Oct Sonia who lives in Nangloi loved Sanju Actually she turned out to be Salim and on the day of Karvachauth for which she was a fast whose child was going to be the mother she brutally murdered When Sanju alias Salim a resident of Nangloi used to talk on the phone and the housemates used to ask,2024-10-26 17:49:37,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@Hindurastra23/status/None,308,13.0,2024-10-26,10,2024
501,News18UP,News uttar pradesh Nov SP candidate Nasim Solanki worshiped in Vankhandeshwar Temple lamps near Shivalinga in temple on Deepawali    ,2024-11-01 05:02:15,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@News18UP/status/None,133,13.0,2024-11-01,11,2024
502,Dineshtripthi,Dinesh Tripathi h SP candidate Nasim Solanki from Sisamau seat of Kanpur worshiped in the temple while the National President of All India Muslim Jamaat Maulana Mufti Shahabuddin Rajvi Barelvi gave a fatwa said he should be happy and read Kalma,2024-11-02 06:37:17,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@Dineshtripthi/status/None,244,3.0,2024-11-02,11,2024
503,pulkitnpc,Pulkit Tyagi Oct Salim described her name Sanju and year old Sonia agreedSlept with her pregnant Salim killed Sonia This Salim or all the Salims all over the world die tomorrow I do not mean But I have to say a insensitive thing all such fools Sonia also die today or I do not even mean them K K,2024-10-26 08:45:12,#नसीम सोलंकी,Twitter Web,False,https://twitter.com/@pulkitnpc/status/None,295,10.0,2024-10-26,10,2024
504,JanduSantosh,Santosh Jandu Nov Spiritual Master Saint Dr MSG insan started Nature Campaign for pollution free environment Today the beauty of nature decreasing day by day It is cause of pollution Dera Sacha Sauda volunteers celebrate every occasion with tree plantation and provide care them  K,2024-11-03 02:03:03,#Nature Campaign,Twitter Web,False,https://twitter.com/@JanduSantosh/status/None,281,16.0,2024-11-03,11,2024
505,SheenamLilCutie,𝘚𝘩𝘦𝘦𝘯𝘢𝘮 Nov Environmental Health is a must especially these days when air is getting polluted at its highest A Big Thanks To Saint Dr MSG who started Nature Campaign under which millions of volunteers plant trees on their special days as a  DrGURMEET RAM RAHIM and others,2024-11-03 04:54:23,#Nature Campaign,Twitter Web,False,https://twitter.com/@SheenamLilCutie/status/None,271,15.0,2024-11-03,11,2024
506,aishwaryarajifs,Aishwarya Raj IFS May Kickstarting a new conservation campaign in Paonta Sahib with youngsters Flowing towards a Greener Future  Hamari Dharohar The idea is to eventually engage all schools with exposure visits raise consciousness about Yamuna ecosystem cleanliness measures  MoEFCC and others K,2024-05-18 03:56:35,#Nature Campaign,Twitter Web,False,https://twitter.com/@aishwaryarajifs/status/None,295,17.0,2024-05-18,5,2024
507,PureNewZealand,New Zealand May A night and nightIts a world and world Shoot the morning sovereignty the bird And when it was day and day and day As we EMERRGENST THE Darkness The Rising Sun Heralds The Beautiful Meralds of Our Birdlife and the Promise of New Day Welcome Back to New Zealand New Zealand,2022-05-02 06:00:53,#New Zealand,Twitter Web,False,https://twitter.com/@PureNewZealand/status/None,287,5.0,2022-05-02,5,2022
508,CynthiaGoedhart,hurts,2024-11-03 23:12:11,#Norris,Twitter Web,False,https://twitter.com/@CynthiaGoedhart/status/None,5,6.0,2024-11-03,11,2024
509,desisigma,desi sigma m this form of art will disappear soon from cricket   From Nuthan Raju,2024-11-04 05:25:26,#Pujara,Twitter Web,False,https://twitter.com/@desisigma/status/None,81,8.0,2024-11-04,11,2024
510,manu_dadhwal,Manu Oct Last time when Pujara played against spin   K,2024-10-26 14:50:29,#Pujara,Twitter Web,False,https://twitter.com/@manu_dadhwal/status/None,54,2.0,2024-10-26,10,2024
511,DrSK_19,DrShailesh h Unpopular Opinion Rahane Rohit In test CricketBoth as Batsman and Leader        K,2024-11-03 08:48:21,#Rahane,Twitter Web,False,https://twitter.com/@DrSK_19/status/None,94,4.0,2024-11-03,11,2024
512,ProbabilityImp2,ProbabilityImpliesPossibility Oct These are the similar conditions when Rahane came to bat on day of irani cup at and he played more than balls when there was lateral seam movement with control vs pace Pujara did countless times coming at no   Ajinkya Rahane and Cheteshwar Pujara K,2024-10-17 05:11:43,#Rahane,Twitter Web,False,https://twitter.com/@ProbabilityImp2/status/None,282,3.0,2024-10-17,10,2024
513,pakkatelugunewz,Pakka Telugu Media h Legend  autographs fans new bike and takes a ride on it  ever misses out on a chance to surprise fans              From Chakri Dhoni K,2024-11-03 08:08:52,#Ranji,Twitter Web,False,https://twitter.com/@pakkatelugunewz/status/None,155,6.0,2024-11-03,11,2024
514,yasir_00x,ی yasir_x h Smash Bros Go and Win This Series babarazam  𓃵   ,2024-11-04 03:17:19,#Rizwan,Twitter Web,False,https://twitter.com/@yasir_00x/status/None,61,23.0,2024-11-04,11,2024
515,AnupamPKher,Anupam kher Apr I heard the news of the death of my friend and Hindi news courageous and domineering news anchor  He had talked to him a long time ago He was always alive impatient and fearlessThe sorrow of their departure has reached the depth of the soul The bride should provide strength to his family Om peace K K K,2021-04-30 08:41:55,#रोहित शर्मा,Twitter Web,False,https://twitter.com/@AnupamPKher/status/None,319,5.0,2021-04-30,4,2021
516,TheBrahminVoice,The Brahmin Voice Brahmin Oct After neglecting the Brahmins by all major parties in the Brahmin dominated Dausa assembly by election BJPs rebel  ji has stood independent claims recently there was talk of his support in the Diwali Sneh Milan program organized by the society All the brothers should gear up K,2024-10-28 09:42:41,#रोहित शर्मा,Twitter Web,False,https://twitter.com/@TheBrahminVoice/status/None,307,14.0,2024-10-28,10,2024
517,navsekera,Navniet Sekera Jun Not only this he gives an example of Sharma jis son Well Done  K k,2024-06-25 03:50:28,#रोहित शर्मा,Twitter Web,False,https://twitter.com/@navsekera/status/None,85,8.0,2024-06-25,6,2024
518,aajtak,Aajtak Feb Rohit Sharma did the feat that no Indian could do yet  Complete news,2022-02-26 17:03:41,#रोहित शर्मा,Twitter Web,False,https://twitter.com/@aajtak/status/None,79,5.0,2022-02-26,2,2022
519,LoksattaLive,If I want to be in the team for the T World Cup give me a precaution of it now,2023-12-06 12:10:35,#रोहित शर्मा,Twitter Web,False,https://twitter.com/@LoksattaLive/status/None,78,8.0,2023-12-06,12,2023
520,common000786Om,Bittu Sharma بزو شرما Jul Do dock media after Rohit Ranjans arrest,2022-07-05 05:01:03,#रोहित शर्मा,Twitter Web,False,https://twitter.com/@common000786Om/status/None,66,3.0,2022-07-05,7,2022
521,ShubhamShuklaMP,Shubham shukla Jun The biggest reason for Rohit Sharmas greatness With the attempt to hit the shot in the first ball even after reaching the century close scoring a fours sixes and scored for the teamToday even after being very close to the century he was dismissed for playing the shotThey never play tuktuk for their halfcentury or century These Show more K K,2024-06-24 15:49:59,#रोहित शर्मा,Twitter Web,False,https://twitter.com/@ShubhamShuklaMP/status/None,361,8.0,2024-06-24,6,2024
522,Tusharsharma614,E𝐫t𝐮𝐬𝐡𝐚𝐫 s𝐡𝐚𝐫𝐦𝐚 In Tushar Sharma Oct  A friend in the market  businessman He was a victim of great cheating Two Bands one told him  another  from  Both of them fake mobile laptops About lakh  absconded by selling shopkeeper All the people are alert,2024-10-07 16:18:27,#रोहित शर्मा,Twitter Web,False,https://twitter.com/@Tusharsharma614/status/None,248,9.0,2024-10-07,10,2024
523,RajeevTiwariIND,Su ljeev Oct Foreign player  after studying to stop Kohli  Sharma arrived in the exam ,2023-10-19 04:32:17,#रोहित शर्मा,Twitter Web,False,https://twitter.com/@RajeevTiwariIND/status/None,86,3.0,2023-10-19,10,2023
524,SHARMA_RNS,Suresh Sharma Jun The boss of Rohingya is still there the time is improving do the nationalists to get calm it is ours to remain calm or else a poet is also heavy on everyone,2021-06-23 07:49:10,#रोहित शर्मा,Twitter Web,False,https://twitter.com/@SHARMA_RNS/status/None,174,17.0,2021-06-23,6,2021
525,Bhoyarabhya,Abhishek Bhoyar Abhishek Bhoyar Sep Sheet we play for the country not for money Rohit Sharma on the trolling of Vadapav runs compliment   Rohit sharma,2023-09-12 12:34:25,#रोहित शर्मा,Twitter Web,False,https://twitter.com/@Bhoyarabhya/status/None,150,12.0,2023-09-12,9,2023
526,drajayldubey,Drjay l dubey Nov Team India is ready for the final match all people wish   captain   ji Best of Luck is with the whole countrys prayers with Team India  ,2023-11-19 08:56:30,#रोहित शर्मा,Twitter Web,False,https://twitter.com/@drajayldubey/status/None,154,5.0,2023-11-19,11,2023
